cash,AMD,GOOG,KO,TSM,WMT,date
0.19547382,0.15676297,0.22765066,0.06941064,0.08700572,0.2636962,2023-10-12
0.19237746,0.21451746,0.16707918,0.047324974,0.09886504,0.2798359,2023-10-13
0.3061078,0.13337511,0.121863194,0.09510917,0.090861104,0.2526836,2023-10-16
0.23313835,0.11561977,0.09214997,0.062086932,0.03155182,0.46545315,2023-10-17
0.31373903,0.11412236,0.04316659,0.028285183,0.1014444,0.39924243,2023-10-18
0.30789137,0.08488638,0.15125975,0.12282234,0.06475383,0.26838633,2023-10-19
0.3702698,0.042814247,0.13251632,0.18738459,0.05815801,0.20885703,2023-10-20
0.2108174,0.12639539,0.19920799,0.2404172,0.15601245,0.06714957,2023-10-23
0.31039742,0.17970452,0.17610821,0.15535516,0.045413982,0.13302073,2023-10-24
0.16017522,0.19029342,0.17057545,0.30686614,0.037745174,0.13434458,2023-10-25
0.38957646,0.20629792,0.11702351,0.11572788,0.081336,0.09003823,2023-10-26
0.35752577,0.21980712,0.12667556,0.13056011,0.08658798,0.07884346,2023-10-27
0.27391917,0.22399352,0.120681845,0.227028,0.08371836,0.07065911,2023-10-30
0.49457544,0.10905849,0.103034176,0.15019117,0.042272843,0.10086789,2023-10-31
0.4826786,0.25143027,0.09632106,0.07277638,0.06961202,0.027181692,2023-11-01
0.42042252,0.35045353,0.061405443,0.025582798,0.116211385,0.025924327,2023-11-02
0.42920923,0.2608078,0.062088702,0.08760947,0.10493784,0.05534694,2023-11-03
0.3274491,0.25343874,0.09872498,0.048754916,0.21705927,0.05457299,2023-11-06
0.20461084,0.36054114,0.10123094,0.09000357,0.15033416,0.09327934,2023-11-07
0.12808076,0.5144543,0.08014979,0.07483067,0.12363166,0.07885278,2023-11-08
0.089933,0.24247734,0.20472732,0.09920543,0.25308922,0.11056767,2023-11-09
0.07277441,0.28511342,0.14145632,0.12756498,0.297535,0.07555585,2023-11-10
0.43622535,0.20302387,0.07030627,0.052292287,0.081098944,0.15705326,2023-11-13
0.12162685,0.3771753,0.08858764,0.098244116,0.17124712,0.14311898,2023-11-14
0.13708352,0.420171,0.12992436,0.12281972,0.10223642,0.087764986,2023-11-15
0.077614054,0.38981172,0.12307461,0.12672804,0.1699827,0.11278888,2023-11-16
0.07580954,0.17461157,0.31806862,0.10400768,0.23487361,0.09262896,2023-11-17
0.03142167,0.26996636,0.31555736,0.1953037,0.088767804,0.09898313,2023-11-20
0.08805544,0.25605783,0.30155095,0.114126325,0.14842434,0.091785096,2023-11-21
0.096350595,0.16621518,0.30095214,0.16823749,0.13655709,0.13168749,2023-11-22
0.082244635,0.38452414,0.20118959,0.069821015,0.1647134,0.09750722,2023-11-24
0.06989895,0.33349496,0.13073616,0.05976766,0.12472684,0.28137544,2023-11-27
0.13508,0.23601995,0.23020117,0.22259468,0.06914355,0.106960654,2023-11-28
0.11595978,0.30778283,0.13977066,0.25290948,0.044614628,0.13896263,2023-11-29
0.07171841,0.30141026,0.2248894,0.29043975,0.06500233,0.046539836,2023-11-30
0.2679652,0.1808421,0.18140645,0.20423032,0.06467584,0.10088009,2023-12-01
0.14998661,0.3485413,0.17951278,0.22505248,0.05721965,0.039687198,2023-12-04
0.33285898,0.24728408,0.13975127,0.14343868,0.055855747,0.08081123,2023-12-05
0.27547297,0.32302046,0.1359061,0.183485,0.031271175,0.050844304,2023-12-06
0.44478327,0.10776324,0.17492704,0.06453377,0.059449494,0.1485432,2023-12-07
0.39370155,0.25834048,0.13719994,0.057042323,0.10054893,0.053166747,2023-12-08
0.26246214,0.27315107,0.21566162,0.13778327,0.07449443,0.036447484,2023-12-11
0.34834272,0.3595248,0.104503624,0.053504653,0.1006337,0.033490524,2023-12-12
0.19338392,0.6155219,0.055524055,0.03823695,0.07076267,0.026570484,2023-12-13
0.22984768,0.45414904,0.054778986,0.14907522,0.069233775,0.04291529,2023-12-14
