cash,AMD,GOOG,KO,TSM,WMT,date
0.009489334,0.984784,0.0013867684,3.2587654e-05,0.00028014593,0.004027147,2023-05-15
0.01093136,0.98112845,0.0017998961,6.0534952e-05,0.00036957007,0.0057101604,2023-05-16
0.007947845,0.9845916,0.0022299665,7.747263e-05,0.0005927987,0.0045603383,2023-05-17
0.015934624,0.9280568,0.018139387,0.0016202353,0.017025365,0.019223612,2023-05-18
0.009756214,0.97041035,0.0068987613,0.00030458625,0.003972898,0.008657185,2023-05-19
0.00621849,0.98264635,0.0046956036,0.00017248026,0.002145734,0.0041213743,2023-05-22
0.00913907,0.9744441,0.0067941784,0.00043056096,0.0036461174,0.0055459603,2023-05-23
0.007965417,0.985515,0.0019045201,4.0396128e-05,0.0005078009,0.0040668533,2023-05-24
0.011866776,0.9808738,0.0014785209,2.9522724e-05,0.00037791702,0.005373434,2023-05-25
0.054461125,0.37216133,0.12179718,0.05001116,0.29821128,0.10335793,2023-05-26
0.012825466,0.9503149,0.0118400445,0.000830165,0.010694761,0.013494676,2023-05-30
0.011086266,0.95859224,0.012942933,0.0006133024,0.008227609,0.008537641,2023-05-31
0.009468406,0.97297037,0.008986899,0.00028118296,0.0036772515,0.0046158778,2023-06-01
0.008271851,0.9855617,0.0014508086,3.1150408e-05,0.00037590766,0.00430856,2023-06-02
0.017848367,0.97463304,0.0016600773,4.013414e-05,0.00031875668,0.005499632,2023-06-05
0.036784373,0.9408315,0.005660635,0.0014017624,0.0017321978,0.013589534,2023-06-06
0.018726284,0.9697745,0.0022557008,0.00010616494,0.0005858922,0.008551493,2023-06-07
0.009390422,0.9832969,0.0030179664,6.890967e-05,0.0005961207,0.003629725,2023-06-08
0.012631682,0.980886,0.001277262,2.5725496e-05,0.00028761357,0.0048917085,2023-06-09
0.013534574,0.98011553,0.0013233692,2.741309e-05,0.00028211862,0.0047170203,2023-06-12
0.011928551,0.978205,0.0026260398,0.00012870232,0.0008447961,0.0062668575,2023-06-13
0.010024489,0.9844846,0.0017440612,3.7613587e-05,0.00033077868,0.003378425,2023-06-14
0.0075668558,0.98689425,0.0014899693,3.4868415e-05,0.00036971792,0.0036443388,2023-06-15
0.007839232,0.9871457,0.0013665501,3.6024696e-05,0.000326929,0.0032855477,2023-06-16
0.00855831,0.9853287,0.0022090168,4.866996e-05,0.00043100698,0.0034243427,2023-06-20
0.016725171,0.975647,0.0013725564,3.7402166e-05,0.0002691816,0.0059487247,2023-06-21
0.019791458,0.97342354,0.00160276,3.2399115e-05,0.00022184984,0.004928018,2023-06-22
0.04394101,0.9382883,0.004257505,0.0009009254,0.0008767951,0.011735482,2023-06-23
0.022182908,0.9675486,0.0021037967,0.00012232667,0.00042913182,0.0076132473,2023-06-26
0.03082373,0.9597778,0.0023929898,8.8507084e-05,0.00031539873,0.006601582,2023-06-27
0.038491398,0.9455706,0.0028850138,0.00028168593,0.0006464498,0.012124874,2023-06-28
0.025347397,0.9632417,0.0021000276,0.00011546132,0.0004074481,0.008787998,2023-06-29
0.026340699,0.96354777,0.0021125695,6.758586e-05,0.0003534014,0.0075779594,2023-06-30
0.022127496,0.96903104,0.001756711,5.7424026e-05,0.00034289257,0.0066844183,2023-07-03
0.026864871,0.9615805,0.0020200105,7.5590724e-05,0.0003580379,0.009100974,2023-07-05
0.016651573,0.976006,0.0017853375,0.00010052787,0.00037426563,0.005082301,2023-07-06
0.014243649,0.9790325,0.0011546705,3.0446407e-05,0.00025795045,0.005280769,2023-07-07
0.016971404,0.97051346,0.004306992,0.00018242528,0.0011494586,0.006876253,2023-07-10
0.015322115,0.97805816,0.0015426538,3.2238077e-05,0.00033897642,0.0047058533,2023-07-11
0.018382106,0.97430634,0.0015193033,4.4979533e-05,0.00031627208,0.005431003,2023-07-12
0.016092803,0.9755322,0.0015101017,3.9942814e-05,0.00034627708,0.0064787297,2023-07-13
0.017117849,0.9582734,0.0067558805,0.002620027,0.0031746905,0.012058122,2023-07-14
0.008700124,0.9854905,0.0015924657,6.0262908e-05,0.0003625685,0.00379405,2023-07-17
0.008517862,0.98530126,0.001482131,5.219159e-05,0.000365271,0.004281291,2023-07-18
0.008119941,0.9862265,0.0012290076,3.109177e-05,0.00029850134,0.0040949383,2023-07-19
0.009448816,0.9847827,0.0015874613,4.309777e-05,0.00034486142,0.003793051,2023-07-20
0.019905718,0.9703147,0.0030145266,0.000108325046,0.00057632884,0.0060804333,2023-07-21
0.014158784,0.97823703,0.001486511,3.9624225e-05,0.00034614705,0.005731894,2023-07-24
0.032028675,0.95609206,0.0018458435,6.146946e-05,0.0003182466,0.0096536875,2023-07-25
0.017024532,0.9737386,0.0018617881,0.0001227739,0.0005050999,0.0067471773,2023-07-26
0.0574424,0.9076953,0.009011935,0.004576469,0.0034391424,0.017834764,2023-07-27
0.0084433975,0.98461354,0.0024974076,0.00013750137,0.00049332104,0.003814841,2023-07-28
0.018727878,0.969499,0.0028833153,0.00029319568,0.0005426728,0.008053952,2023-07-31
0.01135374,0.9808389,0.002208258,0.00013182596,0.0005490838,0.0049181823,2023-08-01
0.012187859,0.98102254,0.0013848097,3.5531684e-05,0.00030737894,0.0050619035,2023-08-02
0.017485358,0.9758618,0.0018684929,3.2642878e-05,0.0002748588,0.0044768634,2023-08-03
0.018138068,0.9738698,0.0011931846,2.4418943e-05,0.00024283396,0.0065316944,2023-08-04
0.022447843,0.96774644,0.0019579853,3.9026556e-05,0.0003347234,0.007474006,2023-08-07
0.022863539,0.9673908,0.0015882554,3.7820155e-05,0.00030658528,0.007813042,2023-08-08
0.024557075,0.9658571,0.0015521767,3.7130296e-05,0.00026341027,0.007733098,2023-08-09
0.019945044,0.97239757,0.0014304022,2.5005906e-05,0.00022683601,0.0059751486,2023-08-10
0.021336475,0.97048163,0.0014681449,2.4780944e-05,0.00022875075,0.0064601903,2023-08-11
0.02313923,0.96800816,0.0015191648,3.040274e-05,0.00025320932,0.0070498614,2023-08-14
0.022974592,0.96554416,0.0018710343,6.285546e-05,0.0004013718,0.009145973,2023-08-15
0.020113265,0.97180486,0.0013582582,2.5799694e-05,0.00023863047,0.006459183,2023-08-16
0.020746058,0.9708898,0.0017524068,2.7294192e-05,0.0002915131,0.006292949,2023-08-17
